id,code,status_id,branch_id,dat_ecode,mileage,built_year,created_on,created_by
7001179,CAR001179,4,4.0,E353,211769,2025,2024-01-29 12:00:00 UTC,4340
7001180,CAR001180,2,6.0,E177,163158,2019,2024-02-24 01:23:00 UTC,3686
7001181,CAR001181,4,,E350,192646,2018,2025-10-24 13:50:00 UTC,5350
7001182,CAR001182,4,4.0,E226,215621,2016,2025-11-16 04:20:00 UTC,6122
7001183,CAR001183,5,10.0,E376,75275,2021,2025-11-15 19:36:00 UTC,2397
7001184,CAR001184,3,11.0,E314,230946,2020,2025-06-30 08:54:00 UTC,9770
7001185,CAR001185,2,,E739,194328,2015,2024-06-06 12:33:00 UTC,9746
7001186,CAR001186,5,19.0,E936,164024,2015,2024-04-19 08:54:00 UTC,3997
7001187,CAR001187,2,12.0,E668,195216,2024,2026-03-29 06:08:00 UTC,4768
7001188,CAR001188,1,7.0,E785,175723,2025,2026-04-25 11:32:00 UTC,3808
7001189,CAR001189,3,1.0,E925,260961,2020,2025-06-04 16:01:00 UTC,1746
7001190,CAR001190,5,3.0,E699,237487,2018,2025-05-24 22:42:00 UTC,6909
7001191,CAR001191,2,12.0,E285,148062,2022,2024-09-22 09:58:00 UTC,9066
7001192,CAR001192,3,9.0,E679,205744,2019,2025-05-15 15:16:00 UTC,5018
7001193,CAR001193,3,2.0,E149,228939,2015,2024-02-04 09:27:00 UTC,7332
7001194,CAR001194,5,5.0,E499,157055,2023,2025-08-04 17:55:00 UTC,8117
7001195,CAR001195,4,12.0,E925,192368,2018,2024-05-08 23:42:00 UTC,9140
7001196,CAR001196,5,12.0,E767,153176,2025,2025-04-18 18:14:00 UTC,7223
7001197,CAR001197,2,4.0,E122,134254,2015,2024-01-22 18:06:00 UTC,8664
7001198,CAR001198,3,7.0,E717,229098,2015,2024-06-09 11:16:00 UTC,2516
7001199,CAR001199,5,20.0,E974,117681,2017,2026-02-12 13:03:00 UTC,5143
7001200,CAR001200,5,5.0,E506,72342,2020,2025-04-24 00:28:00 UTC,2706
7001201,CAR001201,2,4.0,E802,207696,2015,2025-12-24 15:18:00 UTC,4565
7001202,CAR001202,2,,E809,156790,2018,2024-05-14 11:03:00 UTC,9331
7001203,CAR001203,2,15.0,E670,188426,2017,2025-06-27 08:17:00 UTC,4977
7001204,CAR001204,4,19.0,E370,299796,2021,2025-03-13 02:50:00 UTC,5301
7001205,CAR001205,3,20.0,E462,240294,2023,2024-12-10 09:38:00 UTC,2900
7001206,CAR001206,2,4.0,E604,151940,2025,2024-06-26 14:46:00 UTC,3354
7001207,CAR001207,5,8.0,E235,77056,2025,2025-03-25 23:06:00 UTC,5585
7001208,CAR001208,5,7.0,E503,68812,2022,2024-01-25 05:13:00 UTC,7348
7001209,CAR001209,3,1.0,E884,146108,2015,2024-04-14 14:26:00 UTC,5557
7001210,CAR001210,3,4.0,E182,86653,2023,2026-01-15 12:21:00 UTC,7189
7001211,CAR001211,1,1.0,E458,4433,2017,2024-08-24 16:05:00 UTC,3150
7001212,CAR001212,2,2.0,E588,154067,2025,2025-06-28 22:38:00 UTC,6546
7001213,CAR001213,5,5.0,E552,221200,2022,2025-08-24 11:10:00 UTC,8889
7001214,CAR001214,2,20.0,E315,167904,2019,2026-03-24 08:11:00 UTC,4555
7001215,CAR001215,4,7.0,E848,70831,2022,2026-02-09 07:52:00 UTC,9520
7001216,CAR001216,5,6.0,E181,181728,2016,2024-08-09 19:26:00 UTC,1672
7001217,CAR001217,1,16.0,E551,87577,2016,2024-01-13 04:24:00 UTC,5218
7001218,CAR001218,3,17.0,E494,299451,2025,2024-07-17 20:40:00 UTC,7269
7001219,CAR001219,4,3.0,E469,187894,2022,2026-03-20 10:13:00 UTC,5073
7001220,CAR001220,2,1.0,E673,298687,2023,2024-04-24 00:22:00 UTC,4187
7001221,CAR001221,2,1.0,E781,298976,2020,2024-03-08 17:29:00 UTC,1847
7001222,CAR001222,2,15.0,E560,120398,2016,2025-05-02 19:13:00 UTC,3132
7001223,CAR001223,3,3.0,E859,164232,2023,2025-09-18 15:12:00 UTC,6568
7001224,CAR001224,4,,E482,15051,2023,2024-02-22 05:43:00 UTC,3447
7001225,CAR001225,1,1.0,E722,31824,2022,2025-02-25 17:45:00 UTC,3469
7001226,CAR001226,4,3.0,E992,83115,2016,2024-06-25 00:35:00 UTC,9559
7001227,CAR001227,2,8.0,E710,170528,2024,2025-08-21 08:22:00 UTC,7775
7001228,CAR001228,2,7.0,E177,172889,2024,2026-03-01 01:08:00 UTC,9455
7001229,CAR001229,1,15.0,E469,234559,2024,2026-01-08 14:22:00 UTC,1484
7001230,CAR001230,1,18.0,E638,283291,2015,2024-07-21 05:12:00 UTC,8109
7001231,CAR001231,1,15.0,E444,7179,2017,2024-01-04 19:18:00 UTC,5582
7001232,CAR001232,1,2.0,E554,270083,2025,2024-05-04 07:59:00 UTC,9949
7001233,CAR001233,3,17.0,E817,255066,2020,2025-03-09 15:41:00 UTC,6581
7001234,CAR001234,1,19.0,E446,51838,2019,2025-11-30 17:21:00 UTC,6492
7001235,CAR001235,4,6.0,E354,205905,2021,2024-02-14 09:39:00 UTC,5772
7001236,CAR001236,4,6.0,E613,226049,2020,2025-11-24 12:08:00 UTC,2710
7001237,CAR001237,2,2.0,E415,119470,2025,2025-07-07 03:18:00 UTC,5430
7001238,CAR001238,1,,E805,136921,2021,2026-02-22 21:20:00 UTC,3395
7001239,CAR001239,4,9.0,E778,102386,2019,2024-04-18 15:56:00 UTC,4296
7001240,CAR001240,4,13.0,E559,135432,2015,2025-08-10 09:06:00 UTC,8235
7001241,CAR001241,4,19.0,E623,189692,2023,2025-07-23 21:35:00 UTC,6155
7001242,CAR001242,1,3.0,E155,208246,2025,2025-04-02 08:39:00 UTC,8155
7001243,CAR001243,4,10.0,E193,265243,2022,2025-04-13 20:09:00 UTC,4869
7001244,CAR001244,5,20.0,E424,114574,2022,2025-10-30 18:28:00 UTC,8744
7001245,CAR001245,3,19.0,E317,58417,2021,2024-02-23 02:10:00 UTC,5357
7001246,CAR001246,5,17.0,E250,136622,2018,2024-12-30 21:42:00 UTC,8185
7001247,CAR001247,4,1.0,E399,21592,2022,2025-07-13 00:17:00 UTC,4291
7001248,CAR001248,5,15.0,E482,207523,2024,2025-02-02 11:04:00 UTC,3923
7001249,CAR001249,5,5.0,E875,27305,2018,2025-03-18 22:57:00 UTC,3605
7001250,CAR001250,4,4.0,E244,191948,2021,2025-04-25 06:21:00 UTC,8926
7001251,CAR001251,2,1.0,E127,290704,2020,2024-07-08 02:09:00 UTC,8501
7001252,CAR001252,5,12.0,E906,61365,2020,2025-11-06 16:55:00 UTC,4835
7001253,CAR001253,2,11.0,E894,204612,2021,2024-05-25 22:19:00 UTC,1323
7001254,CAR001254,1,11.0,E602,282905,2018,2024-01-08 18:34:00 UTC,7672
7001255,CAR001255,2,1.0,E307,141859,2016,2025-10-31 19:02:00 UTC,5028
7001256,CAR001256,3,,E293,66541,2024,2026-04-21 20:25:00 UTC,9447
7001257,CAR001257,5,9.0,E731,233683,2022,2024-11-26 13:46:00 UTC,1452
7001258,CAR001258,1,14.0,E145,14051,2022,2026-01-24 15:51:00 UTC,5462
7001259,CAR001259,3,8.0,E353,234381,2015,2025-01-21 03:53:00 UTC,1833
7001260,CAR001260,5,3.0,E847,256957,2019,2026-03-13 08:46:00 UTC,5648
7001261,CAR001261,4,3.0,E776,201056,2018,2024-07-20 12:35:00 UTC,9253
7001262,CAR001262,2,3.0,E466,251614,2022,2025-12-20 14:27:00 UTC,5932
7001263,CAR001263,3,12.0,E953,263979,2021,2024-01-07 23:20:00 UTC,8030
7001264,CAR001264,3,18.0,E841,262867,2019,2024-05-04 16:09:00 UTC,2098
7001265,CAR001265,5,12.0,E339,34302,2019,2024-10-07 05:31:00 UTC,2783
7001266,CAR001266,5,17.0,E581,91765,2021,2026-01-13 23:38:00 UTC,4395
7001267,CAR001267,5,6.0,E184,85427,2017,2025-12-26 08:43:00 UTC,4357
7001268,CAR001268,5,17.0,E960,84474,2016,2025-12-31 07:36:00 UTC,6145
7001269,CAR001269,4,4.0,E316,73672,2025,2025-07-30 00:00:00 UTC,1110
7001270,CAR001270,5,9.0,E899,185080,2021,2024-10-23 22:17:00 UTC,8428
7001271,CAR001271,3,,E372,58914,2022,2026-03-25 15:04:00 UTC,7223
7001272,CAR001272,3,14.0,E661,121939,2024,2025-02-03 00:18:00 UTC,2384
7001273,CAR001273,3,12.0,E550,211067,2022,2024-04-11 12:43:00 UTC,8374
7001274,CAR001274,3,16.0,E836,228029,2021,2026-02-08 12:59:00 UTC,7567
7001275,CAR001275,1,18.0,E461,66914,2015,2024-09-14 15:25:00 UTC,9194
7001276,CAR001276,3,,E243,229479,2019,2025-11-18 23:59:00 UTC,6399
7001277,CAR001277,4,12.0,E163,151742,2024,2024-11-24 05:04:00 UTC,9802
7001278,CAR001278,2,19.0,E671,263814,2022,2025-06-15 15:33:00 UTC,3352
7001279,CAR001279,3,5.0,E270,3593,2021,2025-04-24 11:19:00 UTC,2261
7001280,CAR001280,3,2.0,E524,90216,2024,2025-12-04 22:35:00 UTC,9785
7001281,CAR001281,5,14.0,E903,145509,2015,2025-04-23 21:14:00 UTC,2010
7001282,CAR001282,3,14.0,E981,227383,2018,2025-01-24 15:08:00 UTC,1613
7001283,CAR001283,1,9.0,E353,30155,2018,2024-09-08 05:51:00 UTC,2457
7001284,CAR001284,5,8.0,E347,11390,2016,2025-07-11 22:12:00 UTC,2777
7001285,CAR001285,1,13.0,E462,132906,2023,2024-04-24 16:16:00 UTC,9712
7001286,CAR001286,4,11.0,E480,70955,2019,2024-11-27 10:33:00 UTC,6824
7001287,CAR001287,1,11.0,E176,145955,2018,2024-06-06 18:25:00 UTC,7751
7001288,CAR001288,3,12.0,E565,275350,2018,2025-09-15 14:59:00 UTC,6199
7001289,CAR001289,5,7.0,E765,264020,2022,2024-03-15 14:36:00 UTC,2458
7001290,CAR001290,3,13.0,E534,227506,2018,2025-11-03 07:21:00 UTC,4331
7001291,CAR001291,5,12.0,E827,282646,2021,2026-04-07 17:45:00 UTC,5101
7001292,CAR001292,5,5.0,E434,203938,2015,2024-03-10 14:41:00 UTC,3009
7001293,CAR001293,5,4.0,E893,227578,2017,2025-09-06 19:47:00 UTC,5321
7001294,CAR001294,4,14.0,E820,89143,2024,2025-03-10 19:19:00 UTC,4210
7001295,CAR001295,5,10.0,E240,227290,2023,2025-02-06 21:59:00 UTC,6929
7001296,CAR001296,4,7.0,E544,253385,2024,2024-04-29 15:37:00 UTC,1796
7001297,CAR001297,4,3.0,E721,31475,2025,2024-04-02 00:08:00 UTC,6125
7001298,CAR001298,2,1.0,E292,284129,2025,2026-01-07 23:43:00 UTC,8441
7001299,CAR001299,2,4.0,E894,192538,2025,2024-06-11 03:58:00 UTC,2232
7001300,CAR001300,3,12.0,E848,201640,2017,2025-08-08 01:40:00 UTC,5992
7001301,CAR001301,4,6.0,E254,19691,2016,2026-04-15 23:17:00 UTC,7401
7001302,CAR001302,2,,E910,124638,2024,2024-12-10 13:26:00 UTC,4475
7001303,CAR001303,5,5.0,E394,99886,2017,2025-11-25 11:02:00 UTC,7279
7001304,CAR001304,5,3.0,E383,8598,2018,2024-05-11 10:15:00 UTC,1879
7001305,CAR001305,3,20.0,E874,277327,2019,2025-10-20 15:20:00 UTC,2073
7001306,CAR001306,2,2.0,E244,149416,2023,2025-11-19 08:57:00 UTC,5874
7001307,CAR001307,4,9.0,E477,8593,2024,2024-07-13 11:03:00 UTC,4479
7001308,CAR001308,5,2.0,E975,297225,2024,2026-01-25 07:11:00 UTC,8628
7001309,CAR001309,3,1.0,E409,107017,2016,2024-01-26 04:16:00 UTC,1394
7001310,CAR001310,4,4.0,E785,293165,2017,2025-09-26 00:29:00 UTC,4860
7001311,CAR001311,2,5.0,E874,257357,2022,2025-11-24 10:44:00 UTC,4614
7001312,CAR001312,3,9.0,E551,209581,2016,2025-05-16 13:22:00 UTC,8169
7001313,CAR001313,4,8.0,E445,169029,2019,2024-05-10 14:22:00 UTC,2748
7001314,CAR001314,2,13.0,E516,225390,2016,2024-10-22 14:06:00 UTC,6563
7001315,CAR001315,2,19.0,E862,67866,2024,2025-11-30 07:37:00 UTC,5362
7001316,CAR001316,1,5.0,E170,182270,2015,2024-07-02 14:45:00 UTC,2609
7001317,CAR001317,2,,E355,299526,2015,2024-07-31 08:53:00 UTC,8154
7001318,CAR001318,5,20.0,E759,174309,2023,2024-06-10 15:39:00 UTC,3964
7001319,CAR001319,2,7.0,E821,297207,2016,2024-10-21 14:30:00 UTC,3156
7001320,CAR001320,1,8.0,E560,59679,2024,2025-09-09 19:55:00 UTC,2796
7001321,CAR001321,5,8.0,E680,191123,2020,2024-05-31 14:22:00 UTC,8568
7001322,CAR001322,2,3.0,E908,47961,2021,2025-11-14 02:18:00 UTC,4063
7001323,CAR001323,4,,E838,171499,2024,2024-06-30 01:53:00 UTC,2455
7001324,CAR001324,3,9.0,E294,207503,2019,2024-02-16 00:45:00 UTC,4532
7001325,CAR001325,3,7.0,E943,85079,2024,2025-02-05 08:18:00 UTC,7855
7001326,CAR001326,2,6.0,E806,4908,2025,2025-08-25 02:16:00 UTC,1923
7001327,CAR001327,2,15.0,E507,263262,2018,2025-04-19 20:09:00 UTC,6228
7001328,CAR001328,1,,E619,234852,2023,2024-06-09 14:32:00 UTC,6236
7001329,CAR001329,1,20.0,E323,99752,2023,2025-11-15 15:06:00 UTC,7097
7001330,CAR001330,1,19.0,E144,32455,2025,2024-08-11 01:00:00 UTC,7930
7001331,CAR001331,3,17.0,E848,223365,2025,2024-08-04 20:08:00 UTC,8796
7001332,CAR001332,4,12.0,E664,217629,2016,2025-04-01 10:18:00 UTC,8855
7001333,CAR001333,3,15.0,E769,15580,2018,2024-06-18 17:42:00 UTC,5739
7001334,CAR001334,2,8.0,E288,151492,2021,2024-10-07 13:40:00 UTC,6795
7001335,CAR001335,5,10.0,E942,35109,2020,2025-10-26 21:26:00 UTC,5860
7001336,CAR001336,2,11.0,E223,245076,2020,2026-02-05 13:47:00 UTC,9111
7001337,CAR001337,1,17.0,E475,57741,2022,2024-07-27 10:48:00 UTC,7486
7001338,CAR001338,3,19.0,E469,215112,2020,2025-08-05 21:24:00 UTC,7747
7001339,CAR001339,2,8.0,E558,166033,2017,2024-01-13 01:50:00 UTC,3987
7001340,CAR001340,3,17.0,E362,74228,2016,2025-08-06 12:47:00 UTC,1142
7001341,CAR001341,2,11.0,E194,140232,2020,2025-07-31 05:11:00 UTC,6785
7001342,CAR001342,3,7.0,E564,69399,2018,2025-05-06 18:40:00 UTC,8940
7001343,CAR001343,3,3.0,E391,76456,2021,2025-02-10 13:02:00 UTC,6028
7001344,CAR001344,5,16.0,E147,286801,2016,2024-08-07 01:11:00 UTC,4615
7001345,CAR001345,2,19.0,E672,75838,2016,2026-03-20 15:09:00 UTC,1264
7001346,CAR001346,2,10.0,E787,100715,2024,2025-09-26 06:23:00 UTC,3503
7001347,CAR001347,3,2.0,E189,161228,2024,2024-06-19 19:40:00 UTC,7457
7001348,CAR001348,1,15.0,E924,227763,2025,2024-05-16 17:16:00 UTC,6380
7001349,CAR001349,5,15.0,E651,112368,2025,2024-07-21 19:03:00 UTC,5817
7001350,CAR001350,4,,E738,13607,2015,2026-02-08 15:25:00 UTC,8181
7001351,CAR001351,3,13.0,E541,206590,2021,2025-06-01 04:19:00 UTC,6056
7001352,CAR001352,4,,E939,3555,2025,2025-12-05 17:14:00 UTC,6067
7001353,CAR001353,5,6.0,E999,187636,2015,2024-08-03 16:26:00 UTC,9673
7001354,CAR001354,2,11.0,E906,224962,2017,2024-11-30 10:37:00 UTC,8810
7001355,CAR001355,4,19.0,E868,77725,2018,2026-03-22 05:24:00 UTC,3338
7001356,CAR001356,2,16.0,E350,160472,2021,2024-12-01 14:47:00 UTC,9852
7001357,CAR001357,2,16.0,E156,142810,2022,2026-04-19 22:38:00 UTC,3897
7001358,CAR001358,2,9.0,E753,132808,2021,2024-07-16 21:43:00 UTC,7818
7001359,CAR001359,3,4.0,E405,203550,2016,2025-02-11 03:02:00 UTC,9959
7001360,CAR001360,5,13.0,E272,264273,2023,2024-02-19 12:55:00 UTC,7326
7001361,CAR001361,5,17.0,E582,89819,2019,2026-02-14 23:47:00 UTC,5105
7001362,CAR001362,1,8.0,E796,189862,2016,2025-09-10 08:56:00 UTC,9521
7001363,CAR001363,3,14.0,E919,46444,2018,2025-03-13 19:45:00 UTC,5910
7001364,CAR001364,5,18.0,E333,124383,2016,2024-10-06 01:54:00 UTC,9920
7001365,CAR001365,1,13.0,E693,100936,2019,2024-09-10 17:01:00 UTC,8682
7001366,CAR001366,2,,E952,107687,2022,2025-03-06 18:04:00 UTC,9090
7001367,CAR001367,5,18.0,E926,2236,2016,2025-09-08 07:40:00 UTC,3584
7001368,CAR001368,4,7.0,E198,263759,2020,2024-06-12 00:04:00 UTC,3955
7001369,CAR001369,2,8.0,E693,53117,2020,2024-02-01 00:40:00 UTC,3488
7001370,CAR001370,2,8.0,E933,208082,2025,2024-08-09 02:59:00 UTC,4552
7001371,CAR001371,1,19.0,E666,94026,2016,2025-11-26 02:18:00 UTC,3751
7001372,CAR001372,2,4.0,E662,224581,2022,2025-05-11 01:11:00 UTC,4068
7001373,CAR001373,5,12.0,E718,10525,2018,2024-02-05 03:11:00 UTC,2600
7001374,CAR001374,3,13.0,E689,8204,2015,2025-11-10 14:31:00 UTC,1093
7001375,CAR001375,5,,E869,42514,2022,2025-12-07 03:41:00 UTC,7163
7001376,CAR001376,2,10.0,E970,162956,2023,2024-12-16 06:52:00 UTC,4906
7001377,CAR001377,5,16.0,E216,196411,2016,2024-09-20 06:50:00 UTC,6121
7001378,CAR001378,3,14.0,E733,61434,2016,2024-10-18 23:31:00 UTC,8621
7001379,CAR001379,5,15.0,E111,70926,2022,2025-10-03 01:57:00 UTC,3304
7001380,CAR001380,1,9.0,E154,25425,2024,2025-06-29 05:57:00 UTC,4889
7001381,CAR001381,5,1.0,E981,286902,2018,2025-11-03 23:46:00 UTC,5637
7001382,CAR001382,1,6.0,E957,108424,2017,2025-10-04 22:36:00 UTC,2855
7001383,CAR001383,1,1.0,E483,113561,2017,2025-01-24 21:43:00 UTC,5346
7001384,CAR001384,2,5.0,E799,184659,2017,2025-12-15 02:34:00 UTC,8387
7001385,CAR001385,2,,E989,23508,2017,2025-01-28 05:23:00 UTC,2446
7001386,CAR001386,4,15.0,E677,182572,2019,2024-08-13 03:06:00 UTC,3713
7001387,CAR001387,2,13.0,E605,14931,2016,2025-06-25 23:13:00 UTC,2367
7001388,CAR001388,1,4.0,E922,228020,2022,2025-02-14 14:32:00 UTC,9798
7001389,CAR001389,5,1.0,E283,168698,2016,2025-02-25 23:08:00 UTC,6457
7001390,CAR001390,3,6.0,E542,232957,2018,2024-07-12 16:25:00 UTC,1257
7001391,CAR001391,5,19.0,E406,44866,2022,2024-06-23 05:02:00 UTC,6537
7001392,CAR001392,1,10.0,E789,7252,2020,2024-08-01 20:54:00 UTC,4233
7001393,CAR001393,3,3.0,E162,180682,2015,2024-03-20 19:33:00 UTC,8329
7001394,CAR001394,5,9.0,E613,168724,2017,2024-11-26 10:00:00 UTC,9974
7001395,CAR001395,4,15.0,E163,122993,2022,2024-10-25 13:59:00 UTC,9260
7001396,CAR001396,5,16.0,E150,4637,2023,2024-09-13 13:28:00 UTC,4722
7001397,CAR001397,4,9.0,E775,155201,2015,2024-01-25 20:28:00 UTC,6566
7001398,CAR001398,3,1.0,E186,261859,2017,2025-06-06 07:20:00 UTC,8239
7001399,CAR001399,5,15.0,E348,73113,2023,2024-06-20 14:41:00 UTC,4070
7001400,CAR001400,5,8.0,E233,6705,2020,2025-08-01 00:07:00 UTC,2768
7001401,CAR001401,2,9.0,E128,224964,2018,2024-04-02 05:04:00 UTC,7280
7001402,CAR001402,5,20.0,E140,191776,2015,2025-06-30 00:04:00 UTC,3928
7001403,CAR001403,3,3.0,E167,246924,2025,2024-11-06 01:25:00 UTC,5475
7001404,CAR001404,1,15.0,E150,206980,2019,2025-05-01 02:46:00 UTC,9859
7001405,CAR001405,4,17.0,E669,213619,2018,2024-12-26 14:36:00 UTC,2467
7001406,CAR001406,1,15.0,E855,14232,2019,2024-06-16 08:53:00 UTC,5878
7001407,CAR001407,2,18.0,E773,274267,2016,2025-07-10 21:05:00 UTC,2023
7001408,CAR001408,3,11.0,E815,214319,2022,2024-05-07 03:48:00 UTC,7588
7001409,CAR001409,1,19.0,E981,178381,2017,2025-04-20 14:26:00 UTC,5390
7001410,CAR001410,1,4.0,E595,21452,2024,2025-08-01 12:47:00 UTC,3511
7001411,CAR001411,4,10.0,E439,40374,2022,2026-03-20 03:28:00 UTC,8646
7001412,CAR001412,2,,E310,292042,2015,2026-02-15 01:08:00 UTC,5121
7001413,CAR001413,3,15.0,E616,86020,2022,2025-12-21 11:14:00 UTC,8543
7001414,CAR001414,2,5.0,E160,186237,2025,2025-11-03 04:20:00 UTC,3991
7001415,CAR001415,5,18.0,E585,124585,2020,2025-06-28 08:33:00 UTC,9225
7001416,CAR001416,2,20.0,E722,100706,2018,2025-05-25 05:29:00 UTC,6561
7001417,CAR001417,1,6.0,E816,134659,2015,2025-12-18 15:57:00 UTC,4976
7001418,CAR001418,4,7.0,E831,278090,2019,2025-08-12 16:25:00 UTC,7293
7001419,CAR001419,3,5.0,E793,239505,2018,2024-10-20 17:18:00 UTC,4809
7001420,CAR001420,4,,E455,69613,2018,2024-11-22 23:48:00 UTC,2268
7001421,CAR001421,4,,E564,213473,2017,2025-07-20 23:35:00 UTC,3548
7001422,CAR001422,2,8.0,E977,164440,2015,2025-04-29 07:21:00 UTC,7396
7001423,CAR001423,1,14.0,E534,102938,2018,2025-10-07 05:03:00 UTC,5426
7001424,CAR001424,3,5.0,E194,197292,2021,2026-03-09 01:07:00 UTC,4215
7001425,CAR001425,2,14.0,E316,211318,2017,2024-09-18 22:21:00 UTC,9653
7001426,CAR001426,2,7.0,E473,241842,2015,2025-07-23 13:11:00 UTC,5641
7001427,CAR001427,3,4.0,E857,161685,2018,2024-10-09 08:23:00 UTC,5438
7001428,CAR001428,1,4.0,E578,179013,2019,2024-10-24 04:05:00 UTC,5341
7001429,CAR001429,4,,E395,88399,2016,2024-10-27 18:21:00 UTC,9707
7001430,CAR001430,3,13.0,E343,266115,2016,2026-01-05 09:11:00 UTC,7014
7001431,CAR001431,1,4.0,E517,144188,2022,2024-03-17 05:39:00 UTC,3844
7001432,CAR001432,3,6.0,E700,263725,2022,2024-09-14 21:24:00 UTC,3843
7001433,CAR001433,2,11.0,E319,277987,2022,2024-09-16 14:46:00 UTC,7138
7001434,CAR001434,1,12.0,E345,2101,2015,2026-02-22 20:36:00 UTC,8613
7001435,CAR001435,3,,E177,278365,2018,2024-11-19 03:16:00 UTC,5554
7001436,CAR001436,2,2.0,E447,245075,2023,2025-05-06 18:11:00 UTC,3810
7001437,CAR001437,2,3.0,E126,264807,2016,2024-09-23 10:47:00 UTC,3298
7001438,CAR001438,2,16.0,E647,202288,2017,2024-09-14 12:19:00 UTC,6055
7001439,CAR001439,1,9.0,E747,218979,2015,2024-07-29 23:03:00 UTC,7975
7001440,CAR001440,5,13.0,E216,14885,2021,2025-03-06 23:47:00 UTC,7770
7001441,CAR001441,3,20.0,E204,78088,2016,2024-09-05 23:28:00 UTC,9501
7001442,CAR001442,1,13.0,E446,5694,2021,2025-05-17 19:44:00 UTC,2270
7001443,CAR001443,1,12.0,E695,5712,2016,2026-03-02 08:28:00 UTC,2760
7001444,CAR001444,2,7.0,E183,218744,2015,2024-06-17 10:00:00 UTC,1026
7001445,CAR001445,4,6.0,E671,284709,2021,2024-09-17 01:11:00 UTC,9379
7001446,CAR001446,1,6.0,E161,291552,2021,2024-08-20 20:08:00 UTC,2309
7001447,CAR001447,5,18.0,E402,74929,2020,2024-09-27 23:44:00 UTC,1601
7001448,CAR001448,4,20.0,E719,238323,2023,2025-04-18 19:25:00 UTC,5280
7001449,CAR001449,1,,E169,150903,2016,2024-06-16 01:59:00 UTC,5559
7001450,CAR001450,4,1.0,E757,250396,2018,2024-10-03 04:16:00 UTC,9000
7001451,CAR001451,5,14.0,E169,186579,2024,2024-06-22 07:45:00 UTC,7032
7001452,CAR001452,3,20.0,E825,144267,2022,2024-06-22 16:45:00 UTC,6302
7001453,CAR001453,4,7.0,E871,257784,2024,2025-11-06 15:44:00 UTC,9254
7001454,CAR001454,1,11.0,E421,262573,2022,2024-06-23 18:14:00 UTC,8687
7001455,CAR001455,5,7.0,E499,233562,2021,2025-11-06 19:41:00 UTC,1259
7001456,CAR001456,1,2.0,E477,115514,2024,2025-04-25 09:46:00 UTC,5466
7001457,CAR001457,1,11.0,E104,148189,2018,2026-01-17 21:34:00 UTC,1912
7001458,CAR001458,4,1.0,E995,70923,2023,2024-08-30 10:51:00 UTC,6825
7001459,CAR001459,4,20.0,E747,201837,2021,2026-02-24 17:40:00 UTC,1247
7001460,CAR001460,3,10.0,E792,246368,2021,2025-09-24 13:13:00 UTC,1280
7001461,CAR001461,1,6.0,E189,30853,2016,2025-05-12 10:54:00 UTC,9198
7001462,CAR001462,2,,E240,200066,2019,2024-10-24 04:24:00 UTC,5681
7001463,CAR001463,2,9.0,E453,154823,2015,2024-04-16 16:01:00 UTC,9220
7001464,CAR001464,2,11.0,E515,196822,2018,2024-12-23 19:40:00 UTC,6511
7001465,CAR001465,2,16.0,E891,238584,2024,2024-06-10 08:41:00 UTC,6420
7001466,CAR001466,4,,E471,170210,2022,2024-02-08 14:46:00 UTC,4661
7001467,CAR001467,3,5.0,E438,40871,2017,2025-05-12 08:35:00 UTC,3794
7001468,CAR001468,3,14.0,E568,27937,2016,2024-12-04 23:35:00 UTC,9057
7001469,CAR001469,2,6.0,E972,252812,2024,2026-04-04 10:49:00 UTC,3869
7001470,CAR001470,4,11.0,E998,85991,2018,2025-09-28 08:36:00 UTC,7511
7001471,CAR001471,5,19.0,E731,28648,2017,2025-05-23 08:43:00 UTC,1986
7001472,CAR001472,5,11.0,E375,20947,2022,2026-04-19 07:42:00 UTC,1015
7001473,CAR001473,1,11.0,E684,44069,2017,2024-03-01 17:16:00 UTC,5634
7001474,CAR001474,3,16.0,E427,117064,2023,2024-05-26 13:36:00 UTC,6582
7001475,CAR001475,5,16.0,E484,130843,2020,2024-03-11 22:12:00 UTC,3638
7001476,CAR001476,1,10.0,E233,228743,2017,2025-09-21 09:26:00 UTC,1356
7001477,CAR001477,3,5.0,E122,209599,2018,2024-10-04 01:32:00 UTC,4350
7001478,CAR001478,1,17.0,E713,262189,2023,2024-09-26 13:04:00 UTC,9126
7001479,CAR001479,5,6.0,E766,201486,2020,2024-07-12 14:09:00 UTC,4089
7001480,CAR001480,5,2.0,E393,54692,2024,2025-11-05 06:44:00 UTC,2080
7001481,CAR001481,4,2.0,E351,107080,2025,2025-05-07 02:51:00 UTC,4791
7001482,CAR001482,3,10.0,E388,46527,2023,2024-03-03 16:52:00 UTC,5937
7001483,CAR001483,4,2.0,E780,95756,2025,2024-09-12 13:41:00 UTC,1260
7001484,CAR001484,2,3.0,E327,248058,2023,2025-10-07 19:58:00 UTC,9852
7001485,CAR001485,1,2.0,E694,126983,2021,2024-02-19 23:10:00 UTC,8954
7001486,CAR001486,4,16.0,E568,244152,2022,2026-01-12 23:59:00 UTC,4934
7001487,CAR001487,4,13.0,E418,188213,2020,2025-03-02 10:48:00 UTC,5895
7001488,CAR001488,1,7.0,E356,265379,2016,2024-12-04 19:56:00 UTC,6420
7001489,CAR001489,2,12.0,E890,59216,2016,2026-04-05 22:16:00 UTC,1827
